UserAddress,deposit_cWEMIX,deposit_cWEMIX$,deposit_cstWEMIX,loan_cWEMIX,loan_cWEMIX$,loan_cstWEMIX
0x4f12e000a3544a415d1686F0aB9377A1BBE6eB82,0.000310451603307716,0,0,0,0,0
0x0b6178B77f795e2E91545CDedE9Ce420E19c9A0A,0.000310451603307716,0,0,0,0,0
0x962E6A63F19225153444c0a04B9a8F2B21f571a8,0.000310450999206576,0,0,0,0,0
0x8A416fD2CA70D36b5d92eDA275A86A1A8D42f532,0.000310451603307716,0,0,0,0,0
0xFFf5d3fFc22e83f623373BEae9d27c0a5D32363E,0.000310454623813417,0,0,0,0,0
0xC92c86FA7f23dE564C65e3a58299F5Cc91Dafe01,0.00031045502654751,0,0,0,0,0
0x0d75287A52A276935750BAf9135390f9691D87aB,0.000310451603307716,0,0,0,0,0
0x8eD74A1aDe6862FCa8bb513FC26DdA85408146f8,0.00031045502654751,0,0,0,0,0
0x76709E78c1C367667044E653F6CA4f3C2e9Ff5C2,0.000310451200573622,0,0,0,0,0
0x6862a4b6585aF716B1B18D0505E2b34dc97C19EA,0.000310451603307716,0,0,0,0,0
0xDa1c41b00eFA823dF9fefCc41b7AF580edba79Ea,0.00031045502654751,0,0,0,0,0
0xB5b01731607e30aAa40505977E901072026C6922,0.000310454623813417,0,0,0,0,0
0x1EF4E4A39059F300c39068dA38490fBcb9f7c9e3,0.000310451603307716,0,0,0,0,0
0xf5F969b9A0f21ed0a86C518D33656E553a7cBed5,0.00031045502654751,0,0,0,0,0
0xc94529B6B93527676979941186a4bfB2aA64dA54,0.000310451401940669,0,0,0,0,0
0x5827e88f44548195B6DC6b44a837453420ACB414,0.000310451603307716,0,0,0,0,0
0x0192A992DaEE98dd5177716455c8e8aB60C4baBc,0.00031045502654751,0,0,0,0,0
0xEf41f36a6A05D38e57fd93d8378AA8Fa64183211,0.000310451603307716,0,0,0,0,0
0xafc687f47FF707391b5C8E0b190328BaeEcEbDB8,0.000310451200573622,0,0,0,0,0
0x86E77fe224A1cc43B1C19B72cd9887619508E244,0.000310454221079323,0,0,0,0,0
0x912a83aD4ED45211766A1A04129f3F87A688Cf36,0.000310451200573622,0,0,0,0,0
0x6b8749043Dbc355697F1204119014fe2B539E105,0.00031045502654751,0,0,0,0,0
0xE372Cf6BbaBa1f5B506786b9dc19896603De18a1,0.00031045502654751,0,0,0,0,0
0x27230d7d38C4a629B2F80E38e29711ce187CB1A1,0.00031045502654751,0,0,0,0,0
0x2b828047Bc8d1a3fA683E80Ffd55CCd85fC58100,0.000310454623813417,0,0,0,0,0
0xC1E37Fb555CDcb039cCa7186478Cef82733eeC1D,0.00031045502654751,0,0,0,0,0
0x8b9d070eEABc12b0481Ab778ED4fb91c7e1d3Ff0,0.000310454623813417,0,0,0,0,0
0xDc05D01f282819797ec3633aC559DD0EB5bFFd44,0.00031045502654751,0,0,0,0,0
0xC1cE2534eE997945F5077404C2B628cD666a7AaA,0.00031045502654751,0,0,0,0,0
0x67Ea5078Eb3da492A21c8E7c067358C145fB9656,0.00031045502654751,0,0,0,0,0
0x21dC05C68940106B4bc899AC8f39cb19CBcb4DB1,0.00031045502654751,0,0,0,0,0
0xC631fC5037F12d312E730A6198798194B2Dc4673,0.00031045502654751,0,0,0,0,0
0xCfaB436aF2eF2Da190fb6A28B1B12c0c60F0E54b,0.000310451603307716,0,0,0,0,0
0xC3AdAA189297ADf46EC78e286d73dCF2eA343501,0.000321945231601827,0,0,0,0,0
0xe89a85A75D689097Ebc5E5336453a317C8EE661f,0.000321949258942762,0,0,0,0,0
0xcA7366c0a75645D12A42735A9C1D5790Ce7B2c58,0.000310454623813417,0,0,0,0,0
0xaCDDB9a6da81De210Bf152785e25152B0d7D90fe,0.000310458651154352,0,0,0,0,0
0x8446b6F645C01e76821A54610b6A6C4A471B7391,0.00031045502654751,0,0,0,0,0
0x578a84fc524987432d850059AC941eDd0e6416E9,0.000310451401940669,0,0,0,0,0
0x3D81181729C22C934396DFBa6E543b369ccdB0Ce,0,0,0,0,0,0
0x76DB6595Ba15aC30A17A059c6e96e6de4ce7207a,0.000310451603307716,0,0,0,0,0
0xE4F31e5629B34C5a077Bec7783CB396B840D5bc3,0.000321945231601827,0,0,0,0,0
0xb4299E8a09459c119A18Be9C673e0c41B76d0630,0.000310451603307716,0,0,0,0,0
0xCD593E18F0328769E9976F9c7895c4E7830dc99D,0.020033071929361831,0,0,0,0,0
0x1cdBAb60A1bd8d2E387E224cf6fc851D0B2248e2,0.000321949258942762,0,0,0,0,0
0x6eD808544F2130de2B92a199c6eC6254f4a7060D,0.000321945231601827,0,0,0,0,0
0x6AB12fc4677705eEE207E0a985c891bFa8Eaf3EB,0.00031045502654751,0,0,0,0,0
0x1d87D3035CD38dEea627837761C571B3ae8C2641,0,0,0,0,0,0
0x8390F27d25Af3601Cd4e1C17d47ED25B5af0196E,0.000321949258942762,0,0,0,0,0
0x35866A94E8afB8100654eC637Af4666e11DF7e38,0.00031045502654751,0,0,0,0,0
0x8BE8Eda1C17520868ad4BAdA0214af9AC02408C8,0.000310454623813417,0,0,0,0,0
0xC93F71e54a0687601397bB46CAEb28DAc676d3f5,0,0,0,0,0,0
0xba12591F5b68aC9f3Fe78B4E8d8077e41030C1D4,0.000321948856208669,0,0,0,0,0
0xf58d9C7f9d507Df1d86eF617Bb83975c4221a8a3,0.000321945432968874,0,0,0,0,0
0x47ccC6F8A28C1D528cA243D824E8764E5D067417,0.000321948856208669,0,0,0,0,0
0xDf2CD8A44c7ee90B19b0AF7d668D4faf3252Ea0F,0.000321949258942762,0,0,0,0,0
0x708288297A6410E892F0a2F57F0bA96d678795fb,0.000321949258942762,0,0,0,0,0
0x543D341C87a5Cd63149d07159Ee9286A13cBa3c0,0.000321941808362033,0,0,0,0,0
0xe466116eBB78A6436E9FB7EE080Aa905E972eD52,0.000321945634335921,0,0,0,0,0
0xE5E83bA3322ef2C6b3e6b1C6fe5D89ab41225173,0.000321949258942762,0,0,0,0,0
0x5fB352C7066b757cA82EbD332139e9D90A3b7b57,0.000321949258942762,0,0,0,0,0
0xc62c09ce2d0053f4791D50452096e71DE082BEEd,0.000321949258942762,0,0,0,0,0
0x2f33875f97700629CBbf4D7c7c8c9D668fe2e9B5,0.00031045502654751,0,0,0,0,0
0x73f124957366776D99e41880B86901E23AE0C5F8,0,0,0,0,0,0
0xC5521E821afc1736587612e90465d79FFDdcaBB6,0.000321949258942762,0,0,0,0,0
0xDc4aA1C611c47978013174e1e440E87eEA920D5f,0.000321949258942762,0,0,0,0,0
0xf70508c4f3f6bD895d9bA63A54f2dbbC3daA6Bad,0.000321948453474575,0,0,0,0,0
0x93C9Ab6135E9ddAC5E58fDa0FcABBa079d964c02,0.000321945432968874,0,0,0,0,0
0x5cA1e2B22C4adB6B44FB3252DDDA19Df22C443c5,0.000321949258942762,0,0,0,0,0
0x15822E1f57463790EC1e6860Eb24468398f0b2D2,0.000321948856208669,0,0,0,0,0
0x6937547a7b56b1B5742164e04553a6Da40489ADA,0.000321949258942762,0,0,0,0,0
0xE128b3061EBbb61CA7ffE5878a3A2dE4A6294d26,0.000321945634335921,0,0,0,0,0
0x7295AbaD825afa6D10cBcB529A384A5F2b250525,0.000321948856208669,0,0,0,0,0
0x0DF7237802D4b2d2012947Eb3D677F43b73F473A,0.000321949258942762,0,0,0,0,0
0x0779E8989fce9B3f01e15E2c4b393c600dB27f6B,0.000321949258942762,0,0,0,0,0
0x410A4398D922Dcc5fd89015397cA301e61d7894b,0.000321963757370128,0,0,0,0,0
0xc1C772F30fB01df9c7e287e5642AC94e32eff31A,0.000321948856208669,0,0,0,0,0
0x0F68b479253A41380268bCb11A5bB87595f5A6c6,0.000321949258942762,0,0,0,0,0
0x78BdbCa39D90B4b07dF4E302Dae84429613913A3,0.000321945634335921,0,0,0,0,0
0xaED94660EF7436bBf486A14557670f404A34b9f9,0.000321949258942762,0,0,0,0,0
0xc552aE94d45d9c2A6BB1Cc0d923996F20750f035,0.000321949258942762,0,0,0,0,0
0x54685C7a16091866f02736386dC557230dc7E2Ac,0.000321945634335921,0,0,0,0,0
0xbF90Ce7cac871475713fD86263373956d9ea980d,0.000321949258942762,0,0,0,0,0
0x7Bf722718aD3AA9C314e62452430EaC4e4f5A3FA,0.000321948856208669,0,0,0,0,0
0x20bB05323E9f89EfA9F8152a9Ec905Eaba923360,0.000321949258942762,0,0,0,0,0
0x042875Fd4f6C27DdEB7b24804B3d73EfB6d233b5,0.000321945030234781,0,0,0,0,0
0x4A0110ffd526308f1BC85BD4a6f2204d46e20d6C,0.000321945634335921,0,0,0,0,0
0xbBACc1729429BEab0601c5e7403B24b3B53040B5,0.000321949258942762,0,0,0,0,0
0x00604Bb2777736a1282d98e61608B31C982F2Dea,0.000321948856208669,0,0,0,0,0
0x9bbE2a76E538A5a0619aF0C48a4cC67308416D3B,0.000321945231601827,0,0,0,0,0
0xCB3180e7c711fE670A7aD45e91569ed8EBcB4718,0.000321945231601827,0,0,0,0,0
0x8DEedFcD3A3fe73eBD77e9e22B00e4111Bc2527f,0.000321949258942762,0,0,0,0,0
0x58b3941Fd969AbD8419158405fD7962d423149eF,0.000321949258942762,0,0,0,0,0
0xE36eC87b1E61F4c8fe7f6483E516ED43dd35adCb,0.000321945432968874,0,0,0,0,0
0x8ea256593A9701546078056eB5D0F02d13aEcF80,0.000321945634335921,0,0,0,0,0
0x7b5F7DE23e0eD5A91E916117Def5fb9794afBC9A,0.000321945634335921,0,0,0,0,0
0x0429e410F406294149d1d2946D874F99CC8F6F3A,0.000321949258942762,0,0,0,0,0
0x4E37cF5D745248D2d328d852310c978450648C6B,0.000321945634335921,0,0,0,0,0
0x1a4D71b839223853A64a6Adcf0a87b920a632B39,0.000321949258942762,0,0,0,0,0
0xF271625BbB32de427195FB5e24526A59C185900C,0.000321945030234781,0,0,0,0,0
0xdB2c4183449E2CC231Ca1eb0eAeabdDC8c031153,0.000321945432968874,0,0,0,0,0
0x5d76eE651ec4D8D349C25DD2526b693a57CABcA8,0.000321945634335921,0,0,0,0,0
0xfF113ABfeb45cd2009B9e7aE7Ae70E04F7aDDf63,0.000321948856208669,0,0,0,0,0
0x39EE48ef6B45459e96A3cef65300FAD74D1CA3c7,0.000321949258942762,0,0,0,0,0
0x758900039035d2Dc47B719db3e37Cc197b2F44a7,0.000321945634335921,0,0,0,0,0
0xbAcd11B227cbf2dC4b4897A2Fb852Fd417F71C25,0.000321948856208669,0,0,0,0,0
0xa27601D955bef0B5875b673664815a5655Fe434c,0.000321945634335921,0,0,0,0,0
0x183347a54933Df0A81555fdce4C175E6D2b8500F,0.000321949258942762,0,0,0,0,0
0x64cc6790bB035392Bc5Af0E39140d208A725FaFE,0.000321949258942762,0,0,0,0,0
0xE60Eea200D378fAdF9d046c7f49F1350178D5F7F,0.000321945231601827,0,0,0,0,0
0xA2faE66Fc81C7DDbcc7ec0CbE1d001550C10d9E4,0.000321945432968874,0,0,0,0,0
0x35D82C6AF4b3250f8ED42048D6181EF2af138AD1,0.000321945432968874,0,0,0,0,0
0x92997E071245107b8D356a9E82ccf9c089E3d9bC,0.000321949258942762,0,0,0,0,0
0x75CfE128dDDe2839E23154650a3823ab75F6cd9D,0.000321948856208669,0,0,0,0,0
0xA47E4E1034b86e186C0DB57a07A7b94c957fa55B,0.000321949258942762,0,0,0,0,0
0xd7EA81cFD72c88a76C805a0ad5088683398542da,0.000321948856208669,0,0,0,0,0
0xB775Ef6bE3a865Ac30770C51E1e9fe2195186Bb5,0.000321948856208669,0,0,0,0,0
0x4f40aE42bB299f1B79FF6905C6Bf3df2905Bb3cd,0.000321945231601827,0,0,0,0,0
0xAFc594410a69EF3A3D8Af4861329C5cC86C34BA1,0.000321945231601827,0,0,0,0,0
0x7796f6b8df4127c1e3b80F44446d36B065E6d25f,0.000321949258942762,0,0,0,0,0
0xA5449DDb49e1544a5Fb0b7Dd591bCd734B0287CA,0.000321948856208669,0,0,0,0,0
0x9d30c78FAbe3F3E5F97690E614F494f34d46513f,0.000321945634335921,0,0,0,0,0
0xeB7a09414926b8C3Ec8ed908a8D82732cA60ad5F,0.000321949258942762,0,0,0,0,0
0x19c994Ebc092624bE196C5F45077c5401Eb5948E,0.000321949258942762,0,0,0,0,0
0x2dDDBEFDfF7861cD90497Bd908d0c064e636515D,0.000321949258942762,0,0,0,0,0
0xb5Fd4999B39B5D80cf5ffa634AE37448853AC540,0.000321945634335921,0,0,0,0,0
0xe7A0d92b5363B35c12C9d494740009C0365B74ce,0.000321945231601827,0,0,0,0,0
0x77e3B3D771f8b903Fd90d91AF6Ba34ff915CC755,0.000321948856208669,0,0,0,0,0
0xAd5054065DFD7EeA51b435e557D9bA525bCBBE5F,0.000321945030234781,0,0,0,0,0
0xDEdb8c68D9458969a5e0B23757EC025B110c34D2,0.000321948856208669,0,0,0,0,0
0xebF53820197Ce8d40537474b02D0CA5ff2Aa42fb,0.000321945231601827,0,0,0,0,0
0x23214f0789691DFd4D74C51ab99cA265F5e68ab8,0.000321945231601827,0,0,0,0,0
0x669c7eee35B7c4845eAEEfdE3B77fcbdfd38eB02,0.000321948856208669,0,0,0,0,0
0x44c21159C472062FcBF10c656ac41d39bD932328,0.000321945634335921,0,0,0,0,0
0xe39e05AE1deF283Cc627400Ea2B1e7212864A327,0.000321945634335921,0,0,0,0,0
0xF70d5706e16BEbf51E70160CE8F293175c2F642B,0.000321949258942762,0,0,0,0,0
0x383eD3ea5F6c032da01F50dcD601145c6eE575a5,0.000321945634335921,0,0,0,0,0
0xd2e7F7E3811202BE62691451A11192F5fF4c255D,0.000321948856208669,0,0,0,0,0
0x56a912EB2bCB8498d106a979a70861E29315Ec03,0.000321948856208669,0,0,0,0,0
0xeD53b3C8F04A32F25c75D5678135371Ce99E8221,0.000321945634335921,0,0,0,0,0
0x18C03885cc2fa6c118834cEfD80e3f0157aA44e5,0.000321945030234781,0,0,0,0,0
0xaa7127C4807f3c7040dC9ffec8F4A60Ac3dcb60c,0.000321941808362033,0,0,0,0,0
0x9E53004aB678352a0c4d73B3753163d5D28f40D4,0.000321949258942762,0,0,0,0,0
0x1DB4412B9698d0D66744f91C2D028Cf1264938D4,0.000321945231601827,0,0,0,0,0
0x2f5bB541C5Fa32Db6Ac3a0f36F1cF45FCf710E4D,0.000321941808362033,0,0,0,0,0
0xb75C5717c372D7dbae44E9aBf5E4A1F6Bd732653,0.000321949258942762,0,0,0,0,0
0x51f30b9ada0be1627286C8438f9d960Dfb55b877,0.000321949258942762,0,0,0,0,0
0x56a28fA5851a6696f66958D17e8B9D590A42dDC6,0.000321948856208669,0,0,0,0,0
0xcF1105fe0a23274EB6fD37e07f6F44B7372ae3Ea,0.000321949258942762,0,0,0,0,0
0x7A04d116e57f6c5Bab07D8D5E05f3812D4C2d480,0.000321945231601827,0,0,0,0,0
0xDB2140ACcd12DEb34B113AcfAA65c72799A65954,0.000321949258942762,0,0,0,0,0
0x3bcd78B7b48971387aC70C0D2e56F14ab40C9687,0.000321948856208669,0,0,0,0,0
0x8F9b59AfD3b2cc410D156C37b88703bB84759AF1,0.000321949258942762,0,0,0,0,0
0x5221F822F2448d5B708E195B8281e939438D4E6A,0.000321944828867734,0,0,0,0,0
0x2d8694F6739B63c349b378F930f3c30BA478412e,0.000321949258942762,0,0,0,0,0
0xF8c6e8C0705257950f6dBFeCa6578717209d1A19,0.000321949258942762,0,0,0,0,0
0xE3e7039154F7C7167026A3b7f9C78A7f1856e7F5,0.000321945634335921,0,0,0,0,0
0x994c9B5c42Ddc2162087775FabcAd64b9644D09e,0.000321945634335921,0,0,0,0,0
0x39b03A2b7139CdE8c54d0C0e45A7a6eE468C6DA1,0.000321949258942762,0,0,0,0,0
0x2ACa83b748907C996b8ad54960F1743c1F20BdC6,0.000321948856208669,0,0,0,0,0
0x4f8826d114e7e397836B34d866bF619b0699B24D,0.000321948856208669,0,0,0,0,0
0xdc5398917C11952E2EA72354437311D29a602604,0.000321949258942762,0,0,0,0,0
0x620F6207d528198cD115D2cfcD6BF4dB5BB4D4F2,0.000321949258942762,0,0,0,0,0
0x3D96BBe6dF977Ae217A18B178FC9A7b842717125,0.000321949258942762,0,0,0,0,0
0xCFC904Ed3A398692215dF83403499B8e88205700,0.000321949258942762,0,0,0,0,0
0x6Aa2DD7b1A74E1229bb98259c963Cef35e19CDb5,0.000321949258942762,0,0,0,0,0
0xc091E85e284aEBA34bC8B4f126B1dB5e561d59CE,0.000321945634335921,0,0,0,0,0
0x592Df64239a7f10Ba67511fFAb39D7017362a305,0.000321941405627939,0,0,0,0,0
0x20e8Ee636309031a73969814442c4923CD151530,0.000321948856208669,0,0,0,0,0
0x09A1C3d137d97084BAB02bBAe5859490fFF7144b,0.000321948856208669,0,0,0,0,0
0xe770c3Af93426DB855B8c8ed89d689fB5d9d7093,0.000321949258942762,0,0,0,0,0
0x01683d61724e53c16ca5FD22e952529B234A87aB,0.000321949258942762,0,0,0,0,0
0xBE39a385b12680828895C582D90a519a27E0D027,0.000321941808362033,0,0,0,0,0
0x3A1641fC3652341bbFd7Ee890ebFDdFB2109387d,0.000321948856208669,0,0,0,0,0
0x1b98f0BBAcd09A322223123A09ac2F00b82624aA,0.000321945432968874,0,0,0,0,0
0x3c7755D7EF5Ce10cE9BfE909825aEC7FD9654426,0.000321945634335921,0,0,0,0,0
0xb33eDBAad56827DF725E84A0638571b3815719fa,0.000321941405627939,0,0,0,0,0
0x3B994139DcF79581150eAB0AF31F16354742E9Dd,0.000321945030234781,0,0,0,0,0
0x702b5A47d336B8D15E6fF6Cd90C7dD1B2eE45414,0.000321945432968874,0,0,0,0,0
0x0eF944780d2aA42F108b6525fEfCDb53071d368d,0.000321945634335921,0,0,0,0,0
0x3a06a076DADBFCcfCe822BC28Cf08Ff35FB45b2A,0.000321949258942762,0,0,0,0,0
0x3ED3DcE5A2d4654Bf017797a8cB12edB67d9EC0b,0.000321948856208669,0,0,0,0,0
0x9232bF6799b7F3879F82f1505f04645627a3EF23,0.000321945432968874,0,0,0,0,0
0xeF5033280Fae9b49368F137Cae85043a96A49c42,0.000321948856208669,0,0,0,0,0
0xdC2A2C641Ce586e03ac77692cc79f597466C9fB5,0.000321949258942762,0,0,0,0,0
0x7168Bfb09CD6ffEB42F86642aa84FDFe169E9853,0.000321945634335921,0,0,0,0,0
0x42D7A529873Dfd49E227Fc24F25C6185EDACC3D4,0.000321949258942762,0,0,0,0,0
0x528f823D07fcaE2080f870a68cABCFf35a668F5C,0.000321945634335921,0,0,0,0,0
0xd49646aAEF453e379E1d48657A9898aA1ED0804B,0.000321941808362033,0,0,0,0,0
0xC5e4E882BA6fC67bdE33AdbDBaDAa9422dc22363,0.000321948856208669,0,0,0,0,0
0x053AD8E3efc00f402918912d6946BF2946F60270,0.000321949258942762,0,0,0,0,0
0xC99e9A15bDe99487715F3b31fc919cb962951bb9,0.000321945634335921,0,0,0,0,0
0x4260Fd361733120BEA0A2F5Bb7f358a138E4ae19,0.000321949258942762,0,0,0,0,0
0x566e1fE82632BF60688BaFF459E69Cd98B00a326,0.000321941405627939,0,0,0,0,0
0xe136838D84539B25988231D7d333AD8121aA2290,0.000321948856208669,0,0,0,0,0
0x42543277d9840f50Ce5b4BD523B593D8625465BE,0.000321945231601827,0,0,0,0,0
0x5F0bf23e452adC46d43525eF53DDb2bb12FFC306,0.000321948453474575,0,0,0,0,0
0x18D02807Fb767aEcD5aa14526ad049D0F3442554,0.000321941808362033,0,0,0,0,0
0x3513AaA71e0D68C7e6BB48C180560Fa8a9f15c59,0.000321948856208669,0,0,0,0,0
0x65Facbc0Ff3Cdb6ae0a2C3305caF5C80B60A3F49,0.000321945634335921,0,0,0,0,0
0xfDFA830a9C1d6cf84B43751C5AE4AcC2D3613cb4,0.000321945432968874,0,0,0,0,0
0xeE589D993E2c20700698Df8D60E7cEB5A935993A,0.000321949258942762,0,0,0,0,0
0x46624c64976Fe1285F81caDC81f96289bdF8f8C6,0.000321949258942762,0,0,0,0,0
0xE32d563b34BdE899f730CaF0723b9C4F591aD544,0.000321949258942762,0,0,0,0,0
0x08297C0f3f88f7C9d3E8196a3f33718229F400AD,0.000321949258942762,0,0,0,0,0
0x3A1B3faB661daFD7e49c99C6Ef971AaE8F36C223,0.000321949258942762,0,0,0,0,0
0x6ADc86C43988a86b4b32fD119d112500196b96cA,0.000321945432968874,0,0,0,0,0
0xAe6520eD03d941927B9091e56E6a5D2cDd7a31d6,0.000321945432968874,0,0,0,0,0
0x9792112f86c33426Ee56b14B16D83E0ed49412B9,0.000321945634335921,0,0,0,0,0
0x9d52db36fad725a13B357d2450F457fD8a18332c,0.000321949258942762,0,0,0,0,0
0x66e4ab00b658c51b8CBF57CD3cd281BA55A906E8,0.000321945634335921,0,0,0,0,0
0xa10fe4A7877dA5831d36549e73153c7cA26Ee544,0.000321949258942762,0,0,0,0,0
0x56ea7A28aD501036b0fc440E0Da864c8CD275743,0.000321949258942762,0,0,0,0,0
0x6FEE207D4Ff10d7d1eb027Ec5CFa915E631146C7,0.000321945231601827,0,0,0,0,0
0x19A0a9f046E31C131d85fc4f071bF1c39aA13040,0.000321949258942762,0,0,0,0,0
0x586D2d4E0e344d150C407e516AE0e72A76f8Fc63,0.000321949258942762,0,0,0,0,0
0x78df541453e29Ae493E8a32cE0689899F2eF11c0,0.000321945231601827,0,0,0,0,0
0xb6D65D5013dEa1264563Bd92D6BB9B134524f34d,0.000321941405627939,0,0,0,0,0
0x204aAfB1A5739701FF3DF5E793e7061EF369e600,0.000321945030234781,0,0,0,0,0
0x4D625DB8008D14DFDaE1Bb9C57789abA327F2B00,0.000321945634335921,0,0,0,0,0
0x83136cf8e1D10D737e8643E7f173fFf76f568F90,0.000321945634335921,0,0,0,0,0
0x5023893239Ae8b230A3d185D266Ad1E63794CE14,0.000321949258942762,0,0,0,0,0
0xE0aA343956C38520094E72Dfb3Da13583a62bF06,0.000321945231601827,0,0,0,0,0
0x5adF102AB3488beafa32b0324fA429Ba9b426C6d,0.000321948856208669,0,0,0,0,0
0xE46b1ED0a1F1Db64E820cD169bf6adeA5516dcBd,0.000321949258942762,0,0,0,0,0
0x331C4603678712Bcbc8047E02A5856AD7D4F6bB2,0.000321948856208669,0,0,0,0,0
0xc0932f7a984a47865aE423dd5c93aB4136dF2627,0.000321945634335921,0,0,0,0,0
0xFA85F37C1444459731aa043e3803A3034Cc6fFE2,0.000321945634335921,0,0,0,0,0
0xd288bF11500e32109d194B93a8AC1727e475C03f,0.000321945432968874,0,0,0,0,0
0x0E380Af82F04bf99096Ca398dEcC954afaAC93da,0.000321949258942762,0,0,0,0,0
0xEe6B30222c767b58B47B3Dfbd0E9cb14a70082b9,0.000321945231601827,0,0,0,0,0
0xad1DE13e93dAA2c7de48f4d8A950Ca424cb246AA,0.000321945634335921,0,0,0,0,0
0x62040318bdfdA443BCD2C8cc0088c7f343855a47,0.000321949258942762,0,0,0,0,0
0x056E0D1Df0590A1CF344aC091C968E75d88D5F86,0.000321945634335921,0,0,0,0,0
0x42900B5603f482f4727C73aA69847a4c90e318BF,0.000321941808362033,0,0,0,0,0
0x5860f00A6e2e1Da937224825C54Bcb1426b26216,0.000321948856208669,0,0,0,0,0
0x0F3E2676496225044c2b26c0c7F00C57E2b1515D,0.000321949258942762,0,0,0,0,0
0xfEa4b2BEC821605A47E0c5E0BAC83f48cAd8dA43,0.000321948856208669,0,0,0,0,0
0x7A07FeaD1FB296b29ACDCe8b80d1cCbAC9885FDc,0.000321948856208669,0,0,0,0,0
0x37CA984Ca0AFFe5e2d04665196512274D8df476B,0.000321949258942762,0,0,0,0,0
0x20d0bA05832E1C94df8B7Ed85cbB569C27E17f30,0.000321948856208669,0,0,0,0,0
0x32b5B9b411911b85D679d282572f5D80535f3E3E,0.000321945634335921,0,0,0,0,0
0xCbBbb735eAb91ABb8fD8643e6061D5041fdE951D,0.000321948856208669,0,0,0,0,0
0x35e65dED095dbd2166c75986831250e4c1927337,0.000321948856208669,0,0,0,0,0
0x60512b4E4d6a7B7D3b6CD192ae96CEE1a4522273,0.000321945634335921,0,0,0,0,0
0x6704f882F737351ac4B21061089f7e9BB86E5862,0.000321945432968874,0,0,0,0,0
0xa89976ADAd377E9443dA9162c197C1379AA24F46,0.000321945634335921,0,0,0,0,0
0x4C409d495E0a56b5Dcb2F3b446432207c1D3A707,0.000321945432968874,0,0,0,0,0
0xA5f29A618350B9E3975ABf081C3B9B3cAee5C55a,0.000321945231601827,0,0,0,0,0
0xE4d7866513f51612A76ab863A686f71fc37BBbf7,0.000321945432968874,0,0,0,0,0
0xA71fafdAf0B59a301649b231AFd9223002C37Ed3,0.000321941405627939,0,0,0,0,0
0x15EE1EC7A89bD00AC38Dd93B7906b6e1A5E88626,0.000321945634335921,0,0,0,0,0
0x061650C58FFf1A32aA444beDc9665b9F4CB2284b,0.000321949258942762,0,0,0,0,0
0xB967Bb2434dca9411AAa7DC0aD1b99E3415457c3,0.000321941405627939,0,0,0,0,0
0x780b05BDdDE7D1F22fD11C4160542cFE40d31239,0.000321945231601827,0,0,0,0,0
0x31B8bfD34e99d108764f4f804CcCE6172870AEdC,0.000321949258942762,0,0,0,0,0
0xcb1cD4A9b991aBCD6443f0F6B3b89b7a006Fe26B,0.000321945231601827,0,0,0,0,0
0xE62fC207e247C355355A665921e3a5f723F69B44,0.000321949258942762,0,0,0,0,0
0x850b563E0EfAd97b8ae456bE71ed1cF20987e189,0.000321949258942762,0,0,0,0,0
0x53F53bd4851cbD3674076E72f581891532B24b93,0.000321949258942762,0,0,0,0,0
0x8Ae2b1A9e40F460e4c3bE79cC4855987aBCa42C9,0.000321948856208669,0,0,0,0,0
0xD74530B0cEE08F71033b1c7bf29d395D76e236C0,0.000321945432968874,0,0,0,0,0
0x035De91A34B11BAdA846F87fbfBBfAB2D6E525dd,0.000321945634335921,0,0,0,0,0
0xEF0F0299c97ca6F2FD02aedBA4Ad75Fd085794c5,0.000321948856208669,0,0,0,0,0
0x6c0E6f10749c04C227f31e1Bf853A74dC332866D,0.000321949258942762,0,0,0,0,0
0x5C59BafE6140285B839E52e2183Fe6147E9c1559,0.000321945634335921,0,0,0,0,0
0xe0548d3a2feCAb4ce8292468c4F0a4eF34aB36BE,0.000321949258942762,0,0,0,0,0
0xf9ADae507194668BbF67452BF70A919D42276167,0.000321945432968874,0,0,0,0,0
0xac34FfBdC1977ca0D282DB47053d7E892F7DDc89,0.000321948856208669,0,0,0,0,0
0x0AD9140eDEcb85DDd19C6A2FDb84db4b05a01b59,0.000321949258942762,0,0,0,0,0
0x5FDB9eFF91f1C00425FF33965eBfEeD4A0c6d863,0.000321945231601827,0,0,0,0,0
0x2d97Ad4Cc543825c95e9B84F58A6C09042F0EDa0,0.000321949258942762,0,0,0,0,0
0xeb83AE8826aA3e1734a4471782b147579E38C72D,0.000321945231601827,0,0,0,0,0
0x5f9DAca39fb4c71500a90C5E94627619d03c51ec,0.000321948856208669,0,0,0,0,0
0x9EDF3744aD6AdD0De389AbF4b3152758c28b0402,0.000321945634335921,0,0,0,0,0
0xc2b0eD2b1f3195A4021a7E1AB9953199E2BfC492,0.000321949258942762,0,0,0,0,0
0x6167cc3476056F7fA915345F3F036307fcBc9dE1,0.000321949258942762,0,0,0,0,0
0xd95F863ad605343dB20098A447a58a0a6a191648,0.000321949258942762,0,0,0,0,0
0xf80f0f4480F1C4F72dF2E7065C72a67d2c7aa447,0.000321945231601827,0,0,0,0,0
0xF084414715CA0f26C1898B15aCFb0d6d6A7F3ab8,0.000321949258942762,0,0,0,0,0
0x06610A9c3B9dC3Ea4180A223d8A7156Ba88ce934,0.000321948856208669,0,0,0,0,0
